2024-02-11 17:01:06,251: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:06[0m
2024-02-11 17:01:06,251: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:06,252: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:07,844: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:07[0m
2024-02-11 17:01:07,855: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:07,856: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-02-11 17:01:07,856: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-02-11 17:01:07,857: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-11 17:01:07,858: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-02-11 17:01:07,860: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-02-11 17:01:07,860: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-11 17:01:07,861: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-02-11 17:01:07,861: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-11 17:01:07,862: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-02-11 17:01:07,862: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-11 17:01:07,864: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:07[0m
2024-02-11 17:01:07,865: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:07,866: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:08,361: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:08[0m
2024-02-11 17:01:08,362: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:08,363: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-02-11 17:01:08,363: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-02-11 17:01:08,364: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:08[0m
